
2021-01-06 09:34:56 上午  ---  请求路径:/allAlbums  远程的ip:127.0.0.1  端口:36923  请求状态码:200
2021-01-06 09:34:56 上午  ---  请求路径:/allSingers  远程的ip:127.0.0.1  端口:36924  请求状态码:200
2021-01-06 09:34:56 上午  ---  请求路径:/singers  远程的ip:127.0.0.1  端口:36922  请求状态码:200
2021-01-06 09:40:08 上午  ---  请求路径:/musics  远程的ip:127.0.0.1  端口:37260  请求状态码:200
2021-01-06 09:40:08 上午  ---  请求路径:/albums  远程的ip:127.0.0.1  端口:37264  请求状态码:200
2021-01-06 09:40:08 上午  ---  请求路径:/singers  远程的ip:127.0.0.1  端口:37265  请求状态码:200
2021-01-06 09:40:08 上午  ---  请求路径:/allAlbums  远程的ip:127.0.0.1  端口:37266  请求状态码:200
2021-01-06 09:40:08 上午  ---  请求路径:/allSingers  远程的ip:127.0.0.1  端口:37267  请求状态码:200
2021-01-06 09:40:57 上午  ---  请求路径:/musics  远程的ip:127.0.0.1  端口:37260  请求状态码:200
2021-01-06 09:40:57 上午  ---  请求路径:/allAlbums  远程的ip:127.0.0.1  端口:37349  请求状态码:200
2021-01-06 09:40:57 上午  ---  请求路径:/singers  远程的ip:127.0.0.1  端口:37348  请求状态码:200
2021-01-06 09:40:57 上午  ---  请求路径:/allSingers  远程的ip:127.0.0.1  端口:37350  请求状态码:200
2021-01-06 09:40:57 上午  ---  请求路径:/albums  远程的ip:127.0.0.1  端口:37347  请求状态码:200
2021-01-06 09:41:01 上午  ---  请求路径:/musics  远程的ip:127.0.0.1  端口:37260  请求状态码:200
2021-01-06 09:41:01 上午  ---  请求路径:/singers  远程的ip:127.0.0.1  端口:37366  请求状态码:200
2021-01-06 09:41:01 上午  ---  请求路径:/albums  远程的ip:127.0.0.1  端口:37365  请求状态码:200
2021-01-06 09:41:01 上午  ---  请求路径:/allAlbums  远程的ip:127.0.0.1  端口:37368  请求状态码:200
2021-01-06 09:41:01 上午  ---  请求路径:/allSingers  远程的ip:127.0.0.1  端口:37367  请求状态码:200
2021-01-06 09:42:03 上午  ---  请求路径:/musics  远程的ip:127.0.0.1  端口:37458  请求状态码:200
2021-01-06 09:42:03 上午  ---  请求路径:/allSingers  远程的ip:127.0.0.1  端口:37468  请求状态码:200
2021-01-06 09:42:03 上午  ---  请求路径:/singers  远程的ip:127.0.0.1  端口:37466  请求状态码:200
2021-01-06 09:42:03 上午  ---  请求路径:/albums  远程的ip:127.0.0.1  端口:37465  请求状态码:200
2021-01-06 09:42:03 上午  ---  请求路径:/allAlbums  远程的ip:127.0.0.1  端口:37467  请求状态码:200
